code|text
1303890000|Open angle glaucoma of right eye due to systemic syndrome (disorder)
1303891001|Open angle glaucoma of bilateral eyes due to systemic syndrome (disorder)
1303892008|Open angle glaucoma of right eye due to retinal detachment (disorder)
1303893003|Open angle glaucoma of left eye due to retinal detachment (disorder)
1303894009|Open angle glaucoma of bilateral eyes due to retinal detachment (disorder)
1303907007|Inadequate preoperative communication (finding)
1303908002|Disorder due to presence of implanted medical device during imaging procedure (disorder)
1303909005|Congenital spinal dermal sinus (disorder)
1303910000|Solute carrier family 40 member 1-related hemochromatosis (disorder)
1303911001|Ferroportin disease (disorder)
1303912008|Congenital retained medullary spinal cord (disorder)
1303913003|Terminal myelocystocele (disorder)
1303914009|Non-saccular limited dorsal myeloschisis (disorder)
1303915005|Limited dorsal myeloschisis (disorder)
1303916006|Saccular limited dorsal myeloschisis (disorder)
1303919004|Congenital non-dysraphic lipoma of medulla of spinal cord (disorder)
1303924001|Rectal hemorrhage caused by drug (disorder)
1303925000|Rectal hemorrhage caused by apixaban (disorder)
1303927008|Secondary open-angle glaucoma of right eye (disorder)
1303928003|Secondary open-angle glaucoma of left eye (disorder)
1303929006|Secondary open-angle glaucoma of bilateral eyes (disorder)
1303941004|Infection associated with prosthetic joint of wrist region (disorder)
1303943001|Circulatory assistance device in situ (finding)
1303944007|Intra-aortic balloon pump in situ (finding)
1303945008|Route of medication administration not appropriate (finding)
1303947000|Medication monitoring discussed (situation)
1303949002|Given choice of treatment (finding)
1303950002|Request for alternative treatment (finding)
1303951003|Subject requested advance care planning (situation)
1303978001|Malposition of plate of left eye due to and following glaucoma drainage surgery (disorder)
1303979009|Malposition of plate of right eye due to and following glaucoma drainage surgery (disorder)
1303980007|Malposition of plates of bilateral eyes due to and following glaucoma drainage surgery (disorder)
1303981006|Conjunctival blebitis of left eye following glaucoma surgery (disorder)
1303983009|Conjunctival blebitis of right eye following glaucoma surgery (disorder)
1303984003|Conjunctival blebitis of bilateral eyes following glaucoma surgery (disorder)
1304010005|Concern about eyesight (finding)
1304023003|Congenital malformation of helix (disorder)
1304024009|Congenital deformity of helix (disorder)
1304025005|Congenital adhesion of helix (disorder)
1304027002|Open angle glaucoma of left eye due to and following traumatic injury of globe of left eye (disorder)
1304029004|Open angle glaucoma of right eye due to and following traumatic injury of globe of right eye (disorder)
1304030009|Open angle glaucoma of bilateral eyes due to and following traumatic injury of globe of bilateral eyes (disorder)
1304031008|Postoperative angle closure glaucoma of left eye (disorder)
1304032001|Postoperative angle closure glaucoma of bilateral eyes (disorder)
1304033006|Postoperative angle closure glaucoma of right eye (disorder)
1304034000|Open angle glaucoma of bilateral eyes due to neovascularization (disorder)
1304035004|Open angle glaucoma of left eye due to neovascularization (disorder)
1304036003|Open angle glaucoma of right eye due to neovascularization (disorder)
1304039005|Harmful pattern of use of diamorphine (disorder)
1304040007|Harmful pattern of use of intravenous diamorphine (disorder)
1304088005|Walled-off necrosis of pancreas (disorder)
1304098004|Neovascularization of iridocorneal angle of right eye (disorder)
1304099007|Neovascularization of iridocorneal angle of left eye (disorder)
1304100004|Neovascularization of iridocorneal angle of bilateral eyes (disorder)
1304111007|Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis (disorder)
1304113005|Blepharophimosis, intellectual disability syndrome/genitopatellar overlap syndrome (disorder)
1304114004|Facial dysmorphism, hypertrichosis, epilepsy, intellectual disability/developmental delay, gingival overgrowth syndrome (disorder)
1304116002|Kelch like family member 7-related Bohring-Opitz-like and Crisponi/cold-induced sweating-like overlap syndrome (disorder)
1304117006|Kelch like family member 7-related Crisponi/cold-induced sweating-like syndrome (disorder)
1304118001|Mosaic neurofibromatosis type 1 (disorder)
1304119009|Mosaic neurofibromatosis type 2 (disorder)
1304121004|Sagging eye syndrome (disorder)
1304122006|Acquired progressive esotropia due to high myopia (disorder)
1304123001|Malignant neoplasm of upper gastrointestinal tract (disorder)
1304127000|Requests treatment does not include administration of blood products (finding)
1304136001|Verification of identity completed (situation)
1304141009|Participating in clinical research study (finding)
1304142002|Participating in clinical research study on heart disease (finding)
1304143007|Participating in clinical research study on asthma (finding)
1304144001|Eligible for clinical trial (finding)
1304232008|Entered into clinical trial (finding)
1304233003|Consent given for clinical trial participation (finding)
1304234009|Withdrawn from clinical trial (finding)
1304235005|Lump of subareolar area of breast (finding)
1304240002|Glaucoma of bilateral eyes (disorder)
1304260005|Uveitis-glaucoma-hyphema syndrome of right eye (disorder)
1304261009|Uveitis-glaucoma-hyphema syndrome of left eye (disorder)
1304266004|Secondary angle-closure glaucoma of right eye due to iridocorneal endothelial syndrome (disorder)
1304267008|Secondary angle-closure glaucoma of left eye due to iridocorneal endothelial syndrome (disorder)
1304268003|Secondary angle-closure glaucoma of bilateral eyes due to iridocorneal endothelial syndrome (disorder)
1304270007|Edema of left thigh (finding)
1304271006|Edema of right thigh (finding)
1304272004|Edema of bilateral thighs (finding)
1304274003|Neonatal compartment syndrome (disorder)
1304276001|Chromodomain helicase DNA binding protein 8 overgrowth syndrome (disorder)
1304277005|Autosomal dominant intellectual disability, craniofacial dysmorphism, macrocephaly, hypotonia syndrome due to H1.4 linker histone, cluster member mutation (disorder)
1304282003|Glaucoma of bilateral eyes due to hemolysis following intraocular hemorrhage (disorder)
1304284002|Glaucoma of left eye due to hemolysis following intraocular hemorrhage (disorder)
1304285001|Glaucoma of right eye due to hemolysis following intraocular hemorrhage (disorder)
1304290003|Psychotic disorder caused by amfetamine and/or amfetamine derivative (disorder)
1304291004|Amfetamine and/or amfetamine derivative-induced mood disorder (disorder)
1304306004|Impaired ability to distinguish internal mental experiences from external reality (finding)
1304307008|Able to distinguish internal mental experiences from external reality (finding)
130431000119105|Benign neuroendocrine tumor of small intestine (disorder)
13044008|Associative aphasia (finding)
130441000119101|Benign neuroendocrine tumor of duodenum (disorder)
13045009|Anisocoria (disorder)
13047001|Open fracture of base of metacarpal bone other than first metacarpal (disorder)
130471000119108|Benign neuroendocrine tumor of appendix (disorder)
13048006|Orbital lymphoma (disorder)
130481000119106|Benign neuroendocrine tumor of cecum (disorder)
13052006|Waxy flexibility (finding)
130531000119109|Benign neuroendocrine tumor of rectum (disorder)
13054007|Poisoning caused by atropine (disorder)
130541000119100|History of placement of stent in coronary artery bypass graft (situation)
130551000119103|Stent in branch of right coronary artery (finding)
13057000|Pleuropericardial chest pain (finding)
13059002|Congenital ichthyosis of skin (disorder)
130591000119108|History of endometrial hyperplasia (situation)
130611000119103|Female genital mutilation type 3 (disorder)
130621000119105|Female genital mutilation type 2 (disorder)
1306287007|Primary open angle glaucoma of left eye (disorder)
1306288002|Primary open angle glaucoma of right eye (disorder)
1306289005|Primary open angle glaucoma of bilateral eyes (disorder)
1306291002|Primary malignant neoplasm of right breast (disorder)
1306292009|Primary malignant neoplasm of left breast (disorder)
1306293004|Primary carcinoma of breast (disorder)
1306294005|Malignant neoplasm of ectopic site of breast (disorder)
1306295006|Malignant neoplasm of nipple and areola (disorder)
1306298008|Angle closure glaucoma of right eye (disorder)
1306301007|Angle closure glaucoma of left eye (disorder)
1306302000|Pupillary block of right eye (disorder)
1306303005|Pupillary block of left eye (disorder)
1306307006|Pupillary block of bilateral eyes (disorder)
1306308001|Neoplasm of areola (disorder)
1306309009|Malignant neoplasm of areola (disorder)
130631000119108|Female genital mutilation type 1 (disorder)
1306310004|Primary malignant neoplasm of areola (disorder)
1306311000|Benign neoplasm of areola (disorder)
1306312007|Neoplasm of uncertain behavior of areola (disorder)
1306313002|Neoplasm of ectopic site of breast (disorder)
1306314008|Neoplasm of nipple (disorder)
1306315009|Malignant neoplasm of nipple (disorder)
1306316005|Benign neoplasm of nipple (disorder)
1306317001|Primary malignant neoplasm of nipple (disorder)
1306318006|Neoplasm of uncertain behavior of nipple (disorder)
1306319003|Neoplasm of uncertain behavior of ectopic site of breast (disorder)
1306320009|Benign neoplasm of ectopic site of breast (disorder)
1306321008|Metastatic malignant neoplasm to nipple (disorder)
